Time,Input,MACD,Signal,Histogram
2018-07-27T01:00:00,1222.764,-1.4111120411967022,-0.9461569763655923,-0.46495506483110993
2018-07-27T02:00:00,1224.421,-1.3280880383576914,-1.0225431887640122,-0.3055448495936792
2018-07-27T03:00:00,1223.843,-1.2912194256939529,-1.0762784361500004,-0.21494098954395247
2018-07-27T04:00:00,1224.548,-1.1948302604478158,-1.0999888010095635,-0.09484145943825228
2018-07-27T05:00:00,1224.344,-1.1209024388431317,-1.1041715285762772,-0.01673091026685447
2018-07-27T06:00:00,1223.656,-1.1017665366694018,-1.103690530194902,0.0019239935255002116
2018-07-27T07:00:00,1224.287,-1.0270010600477235,-1.0883526361654663,0.06135157611774278
2018-07-27T08:00:00,1219.384,-1.3243879421283964,-1.1355596973580524,-0.188828244770344
2018-07-27T09:00:00,1218.679,-1.5961840138154457,-1.227684560649531,-0.3684994531659147
2018-07-27T10:00:00,1218.980,-1.769351605023985,-1.3360179695244219,-0.43333363549956316
2018-07-27T11:00:00,1219.496,-1.8468994180552727,-1.438194259230592,-0.4087051588246806
2018-07-27T12:00:00,1223.393,-1.5948187675978716,-1.4695191609040479,-0.12529960669382367
2018-07-27T13:00:00,1225.088,-1.2515536450403033,-1.4259260577312989,0.17437241269099557
2018-07-27T14:00:00,1224.914,-0.9806314639229186,-1.3368671389696227,0.35623567504670417
2018-07-27T15:00:00,1223.746,-0.8441867950500637,-1.2383310701857109,0.3941442751356472
